"Mod name","Registry name","Display name","Recipe name","Tags"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_classic_trapdoor","Luphie Yellow Classic Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_classic_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_cottage_trapdoor","Luphie Yellow Cottage Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_cottage_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_four_panel_trapdoor","Luphie Yellow Four Panel Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_glass_trapdoor","Luphie Yellow Glass Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_glass_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_mystic_trapdoor","Luphie Yellow Mystic Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_mystic_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_paper_trapdoor","Luphie Yellow Paper Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_paper_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_ranch_trapdoor","Luphie Yellow Ranch Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_ranch_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_swamp_trapdoor","Luphie Yellow Swamp Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_swamp_trapdoor","?"
"Every Compat","everycomp:mct/luphieclutteredmod/luphie_yellow_tropical_trapdoor","Luphie Yellow Tropical Trapdoor","everycomp:mct/luphieclutteredmod/luphie_yellow_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_bamboo_trapdoor","Blood Aspect Mesh Trapdoor","everycomp:mct/minestuck/blood_aspect_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_bark_trapdoor","Blood Aspect Bark Trapdoor","everycomp:mct/minestuck/blood_aspect_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_barn_trapdoor","Blood Aspect Barn Trapdoor","everycomp:mct/minestuck/blood_aspect_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_barred_trapdoor","Blood Aspect Barred Trapdoor","everycomp:mct/minestuck/blood_aspect_barred_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_barrel_trapdoor","Blood Aspect Barrel Trapdoor","everycomp:mct/minestuck/blood_aspect_barrel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_beach_trapdoor","Blood Aspect Beach Trapdoor","everycomp:mct/minestuck/blood_aspect_beach_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_blossom_trapdoor","Blood Aspect Waffle Trapdoor","everycomp:mct/minestuck/blood_aspect_blossom_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_classic_trapdoor","Blood Aspect Classic Trapdoor","everycomp:mct/minestuck/blood_aspect_classic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_cottage_trapdoor","Blood Aspect Cottage Trapdoor","everycomp:mct/minestuck/blood_aspect_cottage_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_four_panel_trapdoor","Blood Aspect Four Panel Trapdoor","everycomp:mct/minestuck/blood_aspect_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_glass_trapdoor","Blood Aspect Glass Trapdoor","everycomp:mct/minestuck/blood_aspect_glass_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_mystic_trapdoor","Blood Aspect Mystic Trapdoor","everycomp:mct/minestuck/blood_aspect_mystic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_paper_trapdoor","Blood Aspect Paper Trapdoor","everycomp:mct/minestuck/blood_aspect_paper_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_ranch_trapdoor","Blood Aspect Ranch Trapdoor","everycomp:mct/minestuck/blood_aspect_ranch_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_swamp_trapdoor","Blood Aspect Swamp Trapdoor","everycomp:mct/minestuck/blood_aspect_swamp_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/blood_aspect_tropical_trapdoor","Blood Aspect Tropical Trapdoor","everycomp:mct/minestuck/blood_aspect_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_bamboo_trapdoor","Breath Aspect Mesh Trapdoor","everycomp:mct/minestuck/breath_aspect_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_bark_trapdoor","Breath Aspect Bark Trapdoor","everycomp:mct/minestuck/breath_aspect_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_barn_trapdoor","Breath Aspect Barn Trapdoor","everycomp:mct/minestuck/breath_aspect_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_barred_trapdoor","Breath Aspect Barred Trapdoor","everycomp:mct/minestuck/breath_aspect_barred_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_barrel_trapdoor","Breath Aspect Barrel Trapdoor","everycomp:mct/minestuck/breath_aspect_barrel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_beach_trapdoor","Breath Aspect Beach Trapdoor","everycomp:mct/minestuck/breath_aspect_beach_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_blossom_trapdoor","Breath Aspect Waffle Trapdoor","everycomp:mct/minestuck/breath_aspect_blossom_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_classic_trapdoor","Breath Aspect Classic Trapdoor","everycomp:mct/minestuck/breath_aspect_classic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_cottage_trapdoor","Breath Aspect Cottage Trapdoor","everycomp:mct/minestuck/breath_aspect_cottage_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_four_panel_trapdoor","Breath Aspect Four Panel Trapdoor","everycomp:mct/minestuck/breath_aspect_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_glass_trapdoor","Breath Aspect Glass Trapdoor","everycomp:mct/minestuck/breath_aspect_glass_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_mystic_trapdoor","Breath Aspect Mystic Trapdoor","everycomp:mct/minestuck/breath_aspect_mystic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_paper_trapdoor","Breath Aspect Paper Trapdoor","everycomp:mct/minestuck/breath_aspect_paper_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_ranch_trapdoor","Breath Aspect Ranch Trapdoor","everycomp:mct/minestuck/breath_aspect_ranch_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_swamp_trapdoor","Breath Aspect Swamp Trapdoor","everycomp:mct/minestuck/breath_aspect_swamp_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/breath_aspect_tropical_trapdoor","Breath Aspect Tropical Trapdoor","everycomp:mct/minestuck/breath_aspect_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_bamboo_trapdoor","Dead Mesh Trapdoor","everycomp:mct/minestuck/dead_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_bark_trapdoor","Dead Bark Trapdoor","everycomp:mct/minestuck/dead_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_barn_trapdoor","Dead Barn Trapdoor","everycomp:mct/minestuck/dead_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_barred_trapdoor","Dead Barred Trapdoor","everycomp:mct/minestuck/dead_barred_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_barrel_trapdoor","Dead Barrel Trapdoor","everycomp:mct/minestuck/dead_barrel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_beach_trapdoor","Dead Beach Trapdoor","everycomp:mct/minestuck/dead_beach_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_blossom_trapdoor","Dead Waffle Trapdoor","everycomp:mct/minestuck/dead_blossom_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_classic_trapdoor","Dead Classic Trapdoor","everycomp:mct/minestuck/dead_classic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_cottage_trapdoor","Dead Cottage Trapdoor","everycomp:mct/minestuck/dead_cottage_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_four_panel_trapdoor","Dead Four Panel Trapdoor","everycomp:mct/minestuck/dead_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_glass_trapdoor","Dead Glass Trapdoor","everycomp:mct/minestuck/dead_glass_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_mystic_trapdoor","Dead Mystic Trapdoor","everycomp:mct/minestuck/dead_mystic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_paper_trapdoor","Dead Paper Trapdoor","everycomp:mct/minestuck/dead_paper_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_ranch_trapdoor","Dead Ranch Trapdoor","everycomp:mct/minestuck/dead_ranch_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_swamp_trapdoor","Dead Swamp Trapdoor","everycomp:mct/minestuck/dead_swamp_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/dead_tropical_trapdoor","Dead Tropical Trapdoor","everycomp:mct/minestuck/dead_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_bamboo_trapdoor","Doom Aspect Mesh Trapdoor","everycomp:mct/minestuck/doom_aspect_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_bark_trapdoor","Doom Aspect Bark Trapdoor","everycomp:mct/minestuck/doom_aspect_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_barn_trapdoor","Doom Aspect Barn Trapdoor","everycomp:mct/minestuck/doom_aspect_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_barred_trapdoor","Doom Aspect Barred Trapdoor","everycomp:mct/minestuck/doom_aspect_barred_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_barrel_trapdoor","Doom Aspect Barrel Trapdoor","everycomp:mct/minestuck/doom_aspect_barrel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_beach_trapdoor","Doom Aspect Beach Trapdoor","everycomp:mct/minestuck/doom_aspect_beach_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_blossom_trapdoor","Doom Aspect Waffle Trapdoor","everycomp:mct/minestuck/doom_aspect_blossom_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_classic_trapdoor","Doom Aspect Classic Trapdoor","everycomp:mct/minestuck/doom_aspect_classic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_cottage_trapdoor","Doom Aspect Cottage Trapdoor","everycomp:mct/minestuck/doom_aspect_cottage_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_four_panel_trapdoor","Doom Aspect Four Panel Trapdoor","everycomp:mct/minestuck/doom_aspect_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_glass_trapdoor","Doom Aspect Glass Trapdoor","everycomp:mct/minestuck/doom_aspect_glass_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_mystic_trapdoor","Doom Aspect Mystic Trapdoor","everycomp:mct/minestuck/doom_aspect_mystic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_paper_trapdoor","Doom Aspect Paper Trapdoor","everycomp:mct/minestuck/doom_aspect_paper_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_ranch_trapdoor","Doom Aspect Ranch Trapdoor","everycomp:mct/minestuck/doom_aspect_ranch_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_swamp_trapdoor","Doom Aspect Swamp Trapdoor","everycomp:mct/minestuck/doom_aspect_swamp_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/doom_aspect_tropical_trapdoor","Doom Aspect Tropical Trapdoor","everycomp:mct/minestuck/doom_aspect_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_bamboo_trapdoor","End Mesh Trapdoor","everycomp:mct/minestuck/end_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_bark_trapdoor","End Bark Trapdoor","everycomp:mct/minestuck/end_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_barn_trapdoor","End Barn Trapdoor","everycomp:mct/minestuck/end_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_barred_trapdoor","End Barred Trapdoor","everycomp:mct/minestuck/end_barred_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_barrel_trapdoor","End Barrel Trapdoor","everycomp:mct/minestuck/end_barrel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_beach_trapdoor","End Beach Trapdoor","everycomp:mct/minestuck/end_beach_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_blossom_trapdoor","End Waffle Trapdoor","everycomp:mct/minestuck/end_blossom_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_classic_trapdoor","End Classic Trapdoor","everycomp:mct/minestuck/end_classic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_cottage_trapdoor","End Cottage Trapdoor","everycomp:mct/minestuck/end_cottage_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_four_panel_trapdoor","End Four Panel Trapdoor","everycomp:mct/minestuck/end_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_glass_trapdoor","End Glass Trapdoor","everycomp:mct/minestuck/end_glass_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_mystic_trapdoor","End Mystic Trapdoor","everycomp:mct/minestuck/end_mystic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_paper_trapdoor","End Paper Trapdoor","everycomp:mct/minestuck/end_paper_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_ranch_trapdoor","End Ranch Trapdoor","everycomp:mct/minestuck/end_ranch_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_swamp_trapdoor","End Swamp Trapdoor","everycomp:mct/minestuck/end_swamp_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/end_tropical_trapdoor","End Tropical Trapdoor","everycomp:mct/minestuck/end_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_bamboo_trapdoor","Frost Mesh Trapdoor","everycomp:mct/minestuck/frost_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_bark_trapdoor","Frost Bark Trapdoor","everycomp:mct/minestuck/frost_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_barn_trapdoor","Frost Barn Trapdoor","everycomp:mct/minestuck/frost_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_barred_trapdoor","Frost Barred Trapdoor","everycomp:mct/minestuck/frost_barred_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_barrel_trapdoor","Frost Barrel Trapdoor","everycomp:mct/minestuck/frost_barrel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_beach_trapdoor","Frost Beach Trapdoor","everycomp:mct/minestuck/frost_beach_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_blossom_trapdoor","Frost Waffle Trapdoor","everycomp:mct/minestuck/frost_blossom_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_classic_trapdoor","Frost Classic Trapdoor","everycomp:mct/minestuck/frost_classic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_cottage_trapdoor","Frost Cottage Trapdoor","everycomp:mct/minestuck/frost_cottage_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_four_panel_trapdoor","Frost Four Panel Trapdoor","everycomp:mct/minestuck/frost_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_glass_trapdoor","Frost Glass Trapdoor","everycomp:mct/minestuck/frost_glass_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_mystic_trapdoor","Frost Mystic Trapdoor","everycomp:mct/minestuck/frost_mystic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_paper_trapdoor","Frost Paper Trapdoor","everycomp:mct/minestuck/frost_paper_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_ranch_trapdoor","Frost Ranch Trapdoor","everycomp:mct/minestuck/frost_ranch_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_swamp_trapdoor","Frost Swamp Trapdoor","everycomp:mct/minestuck/frost_swamp_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/frost_tropical_trapdoor","Frost Tropical Trapdoor","everycomp:mct/minestuck/frost_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_bamboo_trapdoor","Glowing Mesh Trapdoor","everycomp:mct/minestuck/glowing_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_bark_trapdoor","Glowing Bark Trapdoor","everycomp:mct/minestuck/glowing_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_barn_trapdoor","Glowing Barn Trapdoor","everycomp:mct/minestuck/glowing_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_barred_trapdoor","Glowing Barred Trapdoor","everycomp:mct/minestuck/glowing_barred_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_barrel_trapdoor","Glowing Barrel Trapdoor","everycomp:mct/minestuck/glowing_barrel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_beach_trapdoor","Glowing Beach Trapdoor","everycomp:mct/minestuck/glowing_beach_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_blossom_trapdoor","Glowing Waffle Trapdoor","everycomp:mct/minestuck/glowing_blossom_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_classic_trapdoor","Glowing Classic Trapdoor","everycomp:mct/minestuck/glowing_classic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_cottage_trapdoor","Glowing Cottage Trapdoor","everycomp:mct/minestuck/glowing_cottage_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_four_panel_trapdoor","Glowing Four Panel Trapdoor","everycomp:mct/minestuck/glowing_four_panel_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_glass_trapdoor","Glowing Glass Trapdoor","everycomp:mct/minestuck/glowing_glass_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_mystic_trapdoor","Glowing Mystic Trapdoor","everycomp:mct/minestuck/glowing_mystic_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_paper_trapdoor","Glowing Paper Trapdoor","everycomp:mct/minestuck/glowing_paper_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_ranch_trapdoor","Glowing Ranch Trapdoor","everycomp:mct/minestuck/glowing_ranch_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_swamp_trapdoor","Glowing Swamp Trapdoor","everycomp:mct/minestuck/glowing_swamp_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/glowing_tropical_trapdoor","Glowing Tropical Trapdoor","everycomp:mct/minestuck/glowing_tropical_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/heart_aspect_bamboo_trapdoor","Heart Aspect Mesh Trapdoor","everycomp:mct/minestuck/heart_aspect_bamboo_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/heart_aspect_bark_trapdoor","Heart Aspect Bark Trapdoor","everycomp:mct/minestuck/heart_aspect_bark_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/heart_aspect_barn_trapdoor","Heart Aspect Barn Trapdoor","everycomp:mct/minestuck/heart_aspect_barn_trapdoor","?"
"Every Compat","everycomp:mct/minestuck/heart_aspect_barred_trapdoor","Heart Aspect Barred Trapdoor","everycomp:mct/minestuck/heart_aspect_barred_trapdoor","?"
